Name,RC,SMILES,charge,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S2-37.7,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374126.449431505,2.812162018381059,-1374118.1155247083,-1374122.1893419821
S2-37.8,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.7743230825,0.7923548081889749,-1098755.802219783,-1098758.798069315
S2-37.8,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373801.7739400964,1.700933350250125,-1373792.0034539187,-1373796.2863439473
S2-37.8,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374128.0355850188,2.581896362826228,-1374118.4691207272,-1374124.2790619344
S2-37.9,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098759.3647694145,2.0486130667850375,-1098751.6700244306,-1098756.3869111873
S2-37.9,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373841.2825813747,2.311115361750126,-1373826.2875081568,-1373833.592484242
S2-37.9,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374126.9858812764,2.1057084649801254,-1374117.5367856338,-1374122.9206972248
S2-37.10,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098759.2558934973,2.2215587021782994,-1098750.7919928257,-1098755.9254255146
S2-37.10,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373799.607963514,2.1769662853330374,-1373789.7015148718,-1373793.2985071314
S2-37.10,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374131.855935165,4.293008109554648,-1374119.1413903073,-1374124.009875745
S2-37.11,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.0551489082,1.369503166526556,-1098752.687097058,-1098757.9475645577
S2-37.11,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373841.2856724884,2.4565157648175955,-1373827.8658442027,-1373833.424256642
S2-37.11,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374126.3483058878,3.8683820459991693,-1374116.782027141,-1374122.2084371578
S2-37.12,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098766.8516600726,2.0259447544813156,-1098758.6942065598,-1098763.576821041
S2-37.12,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373844.1665283788,6.425498425029218,-1373825.3844543982,-1373831.6760089383
S2-37.12,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374124.2267468697,2.0033860001713037,-1374115.9863723242,-1374120.669835524
S2-37.13,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098767.0003236518,2.341315545141697,-1098758.3227036027,-1098763.7527793052
S2-37.13,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373796.9624586932,2.504744606092572,-1373786.0957172506,-1373791.1646505191
S2-37.13,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374125.2640840989,2.05357473436743,-1374117.4398584047,-1374121.8860504243
S2-37.14,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098760.3249426018,1.2290815198794007,-1098750.061181071,-1098756.8789680752
S2-37.14,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373799.7822432856,2.265232968144119,-1373787.4560613967,-1373793.688467328
S2-37.14,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374125.301649398,2.0713618202134967,-1374116.5680085777,-1374121.986728684
S2-37.15,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098759.3584223136,2.0823763720691204,-1098751.871423938,-1098756.3415961657
S2-37.15,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373797.6901944445,2.4871706012636423,-1373784.3617869413,-1373790.9412676224
S2-37.15,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374126.8056920122,1.4376951586455107,-1374120.0318667758,-1374123.4111831146
S2-37.16,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098772.847597572,3.364446529187262,-1098762.918635056,-1098768.627512714
S2-37.16,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373798.2052013492,2.520018215291202,-1373787.2737161585,-1373792.185634893
S2-37.16,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374128.043463002,3.0125342356041074,-1374119.0465693104,-1374124.006989618
S2-37.17,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.6175834357,2.3383257407695055,-1098754.5657759698,-1098757.8538344284
S2-37.17,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373797.2644840665,3.4266834361478686,-1373784.983343127,-1373790.35597947
S2-37.17,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374131.2177649518,3.136027325876057,-1374119.4404039555,-1374125.3740724393
S2-37.18,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098759.251328985,2.652623051777482,-1098751.2192376426,-1098755.8783436606
S2-37.18,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373797.2665663615,3.001954439096153,-1373785.4152314544,-1373790.368732759
S2-37.18,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374125.5470473927,2.0639045108109713,-1374117.8292824721,-1374121.7665345687
S2-37.19,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098762.238416038,2.497794940136373,-1098752.9784829374,-1098758.7863245124
S2-37.19,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373797.679492291,2.6889087641611695,-1373784.126778443,-1373790.6836185667
S2-37.19,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374127.2963792821,2.551191163249314,-1374117.1525698504,-1374123.4598495709
S2-37.20,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098760.5342285144,1.9493336388841271,-1098751.723867867,-1098757.6426983196
S2-37.20,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373798.1995639352,2.5037315702065825,-1373787.5229133375,-1373792.3038126957
S2-37.20,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374124.2493449347,2.5711687533184886,-1374115.8306331725,-1374120.6669272308
S2-37.21,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098766.8575573238,1.8054404417052865,-1098758.77615257,-1098763.6284239644
S2-37.21,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373802.2710305331,3.1313607078045607,-1373789.1414546245,-1373795.2512746889
S2-37.21,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374129.1164418643,2.694974761456251,-1374120.9366575968,-1374124.69814398
S2-37.22,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098760.5255399537,1.967615238390863,-1098752.8179482415,-1098757.6743424044
S2-37.22,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373804.1698543925,2.4285536063835025,-1373793.6750994986,-1373797.831935286
S2-37.22,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374124.2290123345,2.0488091623410583,-1374115.788776365,-1374120.666510108
S2-37.23,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098766.8588074546,1.918837103061378,-1098758.3683765878,-1098763.6035185375
S2-37.23,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373798.1331557045,2.522568743675947,-1373786.7522324626,-1373792.2563096024
S2-37.23,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374125.3068401415,1.9573099240660667,-1374117.3188130353,-1374121.9324063426
S2-37.24,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098766.8501865277,1.8328903270885348,-1098759.0626212412,-1098763.5913003173
S2-37.24,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373799.6215645755,2.3465188583359122,-1373787.0647866342,-1373793.575381928
S2-37.24,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374128.8624722266,5.395729877986014,-1374117.7311788332,-1374121.636173484
S2-37.25,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098760.3176884658,1.3015532363206148,-1098753.4685157083,-1098756.8674386246
S2-37.25,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373862.1271089003,10.22728966921568,-1373808.9338786036,-1373815.0544837543
S2-37.25,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374140.3944679322,9.089751226827502,-1374123.7030501377,-1374128.529675769
S2-37.26,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098771.9912579881,2.493345022201538,-1098762.1769632788,-1098767.4721289275
S2-37.26,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373801.1444116314,2.472522834315896,-1373791.2498565689,-1373795.1986929588
S2-37.26,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374125.5701960865,2.057681160978973,-1374116.5690702507,-1374121.850808895
S2-37.27,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.0375644157,4.442636336199939,-1098750.4216056836,-1098756.1306691142
S2-37.27,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373798.2845305104,7.9591905465349555,-1373786.7549560983,-1373792.0908069753
S2-37.27,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374127.2832657096,2.5070333620533347,-1374118.6098005555,-1374123.5224495863
S2-37.28,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098758.2582862687,2.601488124579191,-1098749.74650583,-1098754.6819516544
S2-37.28,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373800.802337289,3.979035190306604,-1373791.211563107,-1373794.646737352
S2-37.28,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374139.635409766,1.9110960643738508,-1374132.1583943218,-1374136.236665835
S2-37.29,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.002684534,1.2544596493244171,-1098753.545731237,-1098757.9205029504
S2-37.29,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373804.164167378,2.1284481855109334,-1373790.5355717768,-1373798.0609147854
S2-37.29,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374125.3077640214,2.0199279226362705,-1374117.2039407857,-1374121.9567100778
S2-37.30,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098760.314705584,1.1665692133828998,-1098752.6088076413,-1098756.8828921623
S2-37.30,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373797.2359080461,2.247675884515047,-1373784.9498908357,-1373790.5471925533
S2-37.30,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374124.194089148,1.941658423282206,-1374114.900230307,-1374120.5996820894
S2-37.31,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098760.4732950574,1.9145480329170823,-1098752.8143280218,-1098757.56627656
S2-37.31,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373804.1985445064,2.47713590413332,-1373792.6645982612,-1373798.0455408974
S2-37.31,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374129.5061465998,2.394692766480148,-1374120.1090559037,-1374125.1877505323
S2-37.32,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098767.0900796517,1.794973088428378,-1098759.062725239,-1098763.8115773539
S2-37.32,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373802.400359635,2.5175951085984707,-1373788.751090759,-1373795.404306523
S2-37.32,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374129.9411405555,2.8917333502322435,-1374119.956238462,-1374124.9635912823
S2-37.33,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098758.2352880074,2.2883670311421156,-1098749.8750696245,-1098754.6945154294
S2-37.33,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373862.129603596,10.064934444613755,-1373810.1974191137,-1373815.0531516112
S2-37.33,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374129.8250356615,2.890421715565026,-1374120.0277711924,-1374125.4546673414
S2-37.34,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098772.864578612,2.6653691986575723,-1098762.0979741511,-1098768.6635779196
S2-37.34,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373864.1193614781,4.781230030581355,-1373801.779627902,-1373809.913944761
S2-37.34,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374129.4207970158,2.378149537369609,-1374119.7908413308,-1374124.9050180612
S2-37.35,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.7916501595,4.663590403273702,-1098752.7139328185,-1098756.9003218743
S2-37.35,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373800.7934838852,2.6243566693738103,-1373791.3308119348,-1373794.8089789196
S2-37.35,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374127.772820355,7.408036146312952,-1374117.1221229886,-1374122.1261595895
S2-37.36,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098761.7946248066,4.811428391374648,-1098752.6642524695,-1098756.9173508284
S2-37.36,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373796.9834663365,2.536075652576983,-1373786.1324736003,-1373791.1801180863
S2-37.36,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374128.6060677618,4.906286159530282,-1374118.4874410522,-1374123.8847750379
S2-37.37,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098759.2454750084,2.6164243118837476,-1098750.9333387704,-1098755.8742754832
S2-37.37,intermediate,[H]C1=C([H])c2n(c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3Cl)c([H])[n+]2[H])C([H])=C1[H],0,-1373803.465531584,2.326686803251505,-1373794.0934939876,-1373797.5330060613
S2-37.37,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])[n+]([H])c3c([H])c([H])c([H])c([H])n23)c1Cl,1,-1374126.4337010074,2.2949368515983224,-1374118.620827924,-1374122.3042036893
S2-37.38,reactant,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH+]c4ccccn34)n2)c1,1,-1098758.2478905863,2.3892082097008824,-1098749.9719019744,-1098754.6937758818
